STATEFIPS,STATE,CONG_DISTRICT,agi_stub,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,VRTCRIND,N2,TOTAL_VITA,VITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00400,A00400,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N25870,A25870,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18460,A18460,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N10600,A10600,N59660,A59660,N59661,A59661,N59662,A59662,N59663,A59663,N59664,A59664,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
21,KY,05,0,240270.0000,97890.0000,100140.0000,36500.0000,229370.0000,5220.0000,145840.0000,166660.0000,1740.0000,493990.0000,2000.0000,1430.0000,560.0000,340.0000,50920.0000,56520.0000,12720111.000,237790.0000,12807617.000,194610.0000,9248772.0000,47150.0000,48518.0000,3130.0000,13549.0000,17700.0000,86096.0000,16210.0000,67339.0000,1740.0000,1347.0000,39530.0000,431971.0000,18280.0000,340528.0000,14690.0000,259729.0000,49480.0000,1273721.0000,10035.0000,6030.0000,32119.0000,36730.0000,489110.0000,9170.0000,560544.0000,13280.0000,54006.0000,43160.0000,87506.0000,6470.0000,2000.0000,230.0000,5063.0000,2300.0000,16675.0000,1680.0000,8367.0000,3910.0000,3216.0000,229060.0000,4456475.0000,229050.0000,4374909.0000,38670.0000,81383.0000,6290.0000,245983.0000,1373932.0000,1350.0000,23998.0000,4850.0000,67957.0000,520.0000,577.0000,4290.0000,12099.0000,3050.0000,2319.0000,5590.0000,40757.0000,5630.0000,40752.0000,3520.0000,31019.0000,0.0000,0.0000,30.0000,2.0000,140.0000,1221.0000,4520.0000,78414.0000,810.0000,36992.0000,21410.0000,142740.0000,174290.0000,8463965.0000,174330.0000,1265570.0000,30.0000,274.0000,2850.0000,3249.0000,85730.0000,154183.0000,3370.0000,513.0000,3470.0000,1947.0000,10150.0000,10410.0000,20960.0000,4192.0000,66310.0000,130969.0000,2470.0000,2279.0000,30600.0000,73254.0000,4640.0000,30905.0000,4920.0000,34000.0000,226660.0000,1639664.0000,62350.0000,169191.0000,14860.0000,5200.0000,22650.0000,58026.0000,15410.0000,62116.0000,9370.0000,43671353.000,56530.0000,146248.0000,44440.0000,82105.0000,7320.0000,5827.0000,1280.0000,854.0000,143890.0000,1109950.0000,163470.0000,1211381.0000,1960.0000,3062.0000,2430.0000,8752.0000,42450.0000,166146.0000,189210.0000,590260.0000,186590.0000,555227.0000,3110.0000,29835.0000
21,KY,05,1,4840.0000,2970.0000,1470.0000,270.0000,3080.0000,320.0000,2680.0000,1340.0000,40.0000,7300.0000,30.0000,30.0000,0.0000,0.0000,220.0000,1860.0000,-141028.0000,2370.0000,-139867.0000,720.0000,22770.0000,840.0000,1259.0000,50.0000,154.0000,330.0000,781.0000,290.0000,576.0000,0.0000,0.0000,1250.0000,-15662.0000,570.0000,3663.0000,150.0000,1110.0000,440.0000,5026.0000,628.0000,0.0000,0.0000,0.0000,0.0000,470.0000,-24975.0000,490.0000,-1510.0000,410.0000,1161.0000,0.0000,0.0000,0.0000,0.0000,40.0000,152.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,38.0000,0.0000,0.0000,120.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,280.0000,494.0000,270.0000,2201.0000,270.0000,2190.0000,2280.0000,7160.0000,330.0000,561.0000,130.0000,44.0000,110.0000,230.0000,30.0000,96.0000,0.0000,0.0000,260.0000,451.0000,240.0000,643.0000,120.0000,106.0000,90.0000,51.0000,120.0000,37.0000,800.0000,2714.0000,0.0000,0.0000,0.0000,0.0000,640.0000,2308.0000,2160.0000,6638.0000,2100.0000,5968.0000,50.0000,200.0000
21,KY,05,2,31580.0000,22060.0000,5030.0000,4000.0000,29860.0000,860.0000,16750.0000,20120.0000,170.0000,41070.0000,380.0000,260.0000,120.0000,100.0000,5960.0000,6440.0000,168782.0000,31570.0000,171739.0000,22940.0000,128249.0000,3600.0000,1494.0000,120.0000,185.0000,1100.0000,1445.0000,990.0000,918.0000,40.0000,15.0000,5700.0000,22656.0000,1110.0000,167.0000,1070.0000,4587.0000,3240.0000,17175.0000,641.0000,370.0000,1441.0000,150.0000,320.0000,370.0000,226.0000,970.0000,1413.0000,5120.0000,2957.0000,20.0000,5.0000,0.0000,0.0000,140.0000,361.0000,0.0000,0.0000,110.0000,58.0000,31450.0000,453650.0000,31450.0000,443410.0000,5000.0000,10240.0000,100.0000,1588.0000,504.0000,50.0000,517.0000,20.0000,21.0000,20.0000,13.0000,30.0000,48.0000,0.0000,0.0000,70.0000,132.0000,70.0000,131.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,33.0000,0.0000,0.0000,0.0000,0.0000,270.0000,544.0000,510.0000,166.0000,0.0000,0.0000,270.0000,103.0000,60.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4830.0000,3714.0000,590.0000,4592.0000,610.0000,4719.0000,26210.0000,30050.0000,13720.0000,17351.0000,7370.0000,2860.0000,3720.0000,7746.0000,1690.0000,4120.0000,950.0000,2642514.0000,12330.0000,14878.0000,4980.0000,3618.0000,740.0000,577.0000,170.0000,69.0000,450.0000,143.0000,5610.0000,4011.0000,0.0000,0.0000,0.0000,0.0000,2630.0000,1219.0000,24720.0000,27251.0000,24650.0000,26973.0000,70.0000,76.0000
21,KY,05,3,54010.0000,28380.0000,11930.0000,12500.0000,52140.0000,940.0000,29940.0000,43230.0000,270.0000,99530.0000,640.0000,460.0000,180.0000,150.0000,16840.0000,11230.0000,923400.0000,54010.0000,934467.0000,40970.0000,678525.0000,6100.0000,3525.0000,250.0000,506.0000,1820.0000,3293.0000,1630.0000,2221.0000,80.0000,33.0000,10720.0000,114187.0000,1840.0000,4000.0000,2210.0000,18338.0000,8200.0000,96941.0000,1185.0000,1230.0000,6569.0000,5310.0000,11423.0000,710.0000,1007.0000,1710.0000,4489.0000,10580.0000,11067.0000,250.0000,68.0000,0.0000,0.0000,190.0000,615.0000,110.0000,372.0000,310.0000,224.0000,53720.0000,945540.0000,53720.0000,927955.0000,8650.0000,17585.0000,270.0000,7595.0000,4888.0000,130.0000,2358.0000,80.0000,156.0000,70.0000,48.0000,90.0000,158.0000,80.0000,28.0000,190.0000,482.0000,200.0000,509.0000,70.0000,408.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0000,469.0000,80.0000,2838.0000,2090.0000,1335.0000,25890.0000,131866.0000,25960.0000,13355.0000,0.0000,0.0000,440.0000,216.0000,9310.0000,2852.0000,90.0000,1.0000,140.0000,41.0000,1150.0000,528.0000,3390.0000,565.0000,5030.0000,1673.0000,100.0000,23.0000,9720.0000,17633.0000,970.0000,6560.0000,990.0000,6790.0000,50970.0000,169406.0000,26170.0000,92232.0000,7360.0000,2296.0000,9270.0000,33325.0000,5980.0000,33724.0000,3550.0000,22887508.000,23910.0000,78176.0000,16870.0000,30465.0000,1260.0000,990.0000,330.0000,182.0000,19340.0000,10502.0000,28510.0000,28541.0000,0.0000,0.0000,0.0000,0.0000,4020.0000,3883.0000,48290.0000,144699.0000,48140.0000,144268.0000,180.0000,268.0000
21,KY,05,4,64390.0000,28050.0000,20820.0000,13190.0000,62240.0000,1110.0000,37320.0000,49940.0000,420.0000,129540.0000,580.0000,430.0000,140.0000,90.0000,16470.0000,13490.0000,2335300.0000,64390.0000,2346806.0000,55470.0000,1913793.0000,9630.0000,5008.0000,390.0000,796.0000,3040.0000,5476.0000,2760.0000,3897.0000,200.0000,95.0000,7140.0000,63802.0000,2920.0000,8866.0000,2930.0000,32298.0000,11870.0000,235998.0000,1856.0000,1750.0000,8997.0000,11490.0000,79324.0000,1160.0000,7165.0000,2350.0000,4439.0000,8140.0000,11506.0000,1450.0000,407.0000,20.0000,91.0000,320.0000,1326.0000,440.0000,1479.0000,930.0000,743.0000,63640.0000,1196110.0000,63640.0000,1176250.0000,9530.0000,19860.0000,740.0000,23908.0000,28410.0000,350.0000,6157.0000,380.0000,969.0000,150.0000,121.0000,330.0000,583.0000,270.0000,130.0000,570.0000,1881.0000,580.0000,1900.0000,240.0000,1546.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,380.0000,2664.0000,170.0000,6568.0000,5270.0000,7582.0000,62810.0000,1114085.0000,62540.0000,119652.0000,0.0000,0.0000,950.0000,711.0000,32000.0000,34192.0000,420.0000,14.0000,860.0000,500.0000,2740.0000,2624.0000,12630.0000,2867.0000,23470.0000,27834.0000,560.0000,233.0000,5190.0000,11606.0000,1620.0000,10680.0000,1670.0000,11172.0000,62900.0000,263224.0000,20620.0000,57861.0000,0.0000,0.0000,9550.0000,16725.0000,7030.0000,23778.0000,4040.0000,17358110.000,18750.0000,51761.0000,17290.0000,37553.0000,1480.0000,1117.0000,490.0000,370.0000,43800.0000,85461.0000,47170.0000,98340.0000,0.0000,0.0000,0.0000,0.0000,8860.0000,9957.0000,55100.0000,174695.0000,54810.0000,173484.0000,380.0000,938.0000
21,KY,05,5,34100.0000,10190.0000,18800.0000,4130.0000,32820.0000,700.0000,22090.0000,23410.0000,260.0000,77790.0000,230.0000,170.0000,60.0000,0.0000,6310.0000,9070.0000,2093818.0000,34100.0000,2103439.0000,29270.0000,1624962.0000,7740.0000,4923.0000,400.0000,1098.0000,2660.0000,6800.0000,2410.0000,4699.0000,280.0000,174.0000,4680.0000,43446.0000,2700.0000,11981.0000,2550.0000,36340.0000,9050.0000,247544.0000,1647.0000,1170.0000,6595.0000,7950.0000,121952.0000,1100.0000,10038.0000,2000.0000,3826.0000,5710.0000,9621.0000,1320.0000,388.0000,0.0000,0.0000,290.0000,1441.0000,330.0000,1422.0000,800.0000,716.0000,33250.0000,710033.0000,33250.0000,696827.0000,6280.0000,13206.0000,850.0000,26418.0000,53162.0000,300.0000,5697.0000,580.0000,2240.0000,110.0000,107.0000,540.0000,997.0000,410.0000,228.0000,720.0000,3522.0000,730.0000,3526.0000,460.0000,3191.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,520.0000,4322.0000,130.0000,5860.0000,3850.0000,9657.0000,34040.0000,1349891.0000,33970.0000,156279.0000,0.0000,0.0000,630.0000,894.0000,17010.0000,36622.0000,530.0000,26.0000,660.0000,365.0000,1860.0000,2113.0000,4940.0000,760.0000,13760.0000,32649.0000,610.0000,416.0000,3270.0000,8158.0000,810.0000,4946.0000,860.0000,5715.0000,33570.0000,188722.0000,1510.0000,1186.0000,0.0000,0.0000,0.0000,0.0000,680.0000,398.0000,830.0000,783221.0000,1280.0000,982.0000,4090.0000,7923.0000,1040.0000,819.0000,160.0000,159.0000,29830.0000,119657.0000,30780.0000,129287.0000,0.0000,0.0000,0.0000,0.0000,8130.0000,14527.0000,25880.0000,73746.0000,25550.0000,72316.0000,410.0000,938.0000
21,KY,05,6,21360.0000,3440.0000,16200.0000,1400.0000,20550.0000,450.0000,14730.0000,13690.0000,190.0000,55290.0000,90.0000,50.0000,40.0000,0.0000,2860.0000,5790.0000,1846660.0000,21360.0000,1855114.0000,18680.0000,1422926.0000,6220.0000,4695.0000,400.0000,1076.0000,2340.0000,7138.0000,2150.0000,5322.0000,280.0000,172.0000,3440.0000,33287.0000,2340.0000,16012.0000,2010.0000,37038.0000,6480.0000,218070.0000,1420.0000,740.0000,4053.0000,5120.0000,104637.0000,970.0000,12093.0000,1700.0000,3385.0000,4450.0000,8454.0000,1280.0000,426.0000,0.0000,0.0000,240.0000,1268.0000,240.0000,1207.0000,670.0000,563.0000,20600.0000,489855.0000,20600.0000,481128.0000,3970.0000,8727.0000,760.0000,26441.0000,66721.0000,180.0000,3357.0000,550.0000,2856.0000,60.0000,61.0000,510.0000,1009.0000,360.0000,210.0000,640.0000,3943.0000,650.0000,3932.0000,390.0000,2707.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,480.0000,4904.0000,130.0000,7670.0000,2960.0000,9296.0000,21320.0000,1322705.0000,21290.0000,161631.0000,0.0000,0.0000,240.0000,479.0000,10710.0000,30951.0000,470.0000,32.0000,640.0000,365.0000,1750.0000,1991.0000,0.0000,0.0000,9720.0000,27735.0000,400.0000,376.0000,2400.0000,6674.0000,240.0000,1312.0000,290.0000,1851.0000,21110.0000,177299.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,740.0000,1327.0000,1010.0000,816.0000,40.0000,23.0000,20570.0000,130681.0000,20760.0000,138979.0000,0.0000,0.0000,0.0000,0.0000,6160.0000,14905.0000,15160.0000,52615.0000,14880.0000,51328.0000,330.0000,1213.0000
21,KY,05,7,25020.0000,2280.0000,21580.0000,910.0000,23960.0000,670.0000,18110.0000,13600.0000,280.0000,69800.0000,50.0000,30.0000,20.0000,0.0000,2160.0000,6780.0000,3275541.0000,25020.0000,3294042.0000,22290.0000,2483220.0000,9670.0000,10700.0000,840.0000,3780.0000,4200.0000,21670.0000,3890.0000,16975.0000,700.0000,624.0000,4940.0000,69790.0000,4400.0000,63396.0000,2940.0000,85331.0000,8750.0000,364970.0000,2059.0000,740.0000,4310.0000,5450.0000,133367.0000,2290.0000,62802.0000,2850.0000,10586.0000,6710.0000,18501.0000,2000.0000,661.0000,60.0000,772.0000,510.0000,4309.0000,440.0000,2728.0000,1090.0000,912.0000,23050.0000,576773.0000,23050.0000,567012.0000,4340.0000,9761.0000,1970.0000,70144.0000,280149.0000,300.0000,5139.0000,1710.0000,13822.0000,80.0000,156.0000,1530.0000,3836.0000,1130.0000,867.0000,1820.0000,15445.0000,1820.0000,15400.0000,1320.0000,10589.0000,0.0000,0.0000,30.0000,2.0000,30.0000,105.0000,1540.0000,21190.0000,220.0000,11753.0000,4710.0000,25472.0000,24990.0000,2604853.0000,24970.0000,367137.0000,0.0000,0.0000,170.0000,669.0000,14060.0000,42175.0000,1030.0000,198.0000,1030.0000,596.0000,2650.0000,3154.0000,0.0000,0.0000,12620.0000,36155.0000,710.0000,1039.0000,3440.0000,12977.0000,140.0000,614.0000,200.0000,1386.0000,24750.0000,367860.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,230.0000,576.0000,1670.0000,1402.0000,0.0000,0.0000,24810.0000,324962.0000,24870.0000,341880.0000,110.0000,23.0000,20.0000,2.0000,9410.0000,40364.0000,15570.0000,65789.0000,14860.0000,60610.0000,860.0000,5012.0000
21,KY,05,8,4010.0000,400.0000,3490.0000,100.0000,3800.0000,130.0000,3320.0000,1170.0000,80.0000,11080.0000,0.0000,0.0000,0.0000,0.0000,100.0000,1430.0000,1128169.0000,4010.0000,1142581.0000,3450.0000,664955.0000,2560.0000,7668.0000,450.0000,2758.0000,1590.0000,19329.0000,1510.0000,15612.0000,160.0000,234.0000,1250.0000,62200.0000,1730.0000,73798.0000,680.0000,36168.0000,1290.0000,81576.0000,466.0000,30.0000,154.0000,1010.0000,29529.0000,1440.0000,130929.0000,850.0000,12744.0000,1500.0000,14412.0000,150.0000,45.0000,100.0000,2371.0000,400.0000,4577.0000,120.0000,1159.0000,0.0000,0.0000,2890.0000,73046.0000,2890.0000,71371.0000,740.0000,1661.0000,1120.0000,49367.0000,336853.0000,40.0000,773.0000,1060.0000,18079.0000,30.0000,71.0000,900.0000,3301.0000,610.0000,643.0000,1100.0000,10619.0000,1100.0000,10634.0000,770.0000,8504.0000,0.0000,0.0000,0.0000,0.0000,50.0000,265.0000,1020.0000,22788.0000,50.0000,1788.0000,1910.0000,34084.0000,4010.0000,971824.0000,4010.0000,185111.0000,0.0000,0.0000,30.0000,152.0000,2240.0000,6132.0000,570.0000,139.0000,140.0000,80.0000,0.0000,0.0000,0.0000,0.0000,1710.0000,4923.0000,90.0000,192.0000,1060.0000,7497.0000,0.0000,0.0000,30.0000,177.0000,3930.0000,181655.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4010.0000,178966.0000,4010.0000,190719.0000,1290.0000,954.0000,1640.0000,1813.0000,2120.0000,32934.0000,1880.0000,23226.0000,1400.0000,14101.0000,560.0000,8168.0000
21,KY,05,9,960.0000,120.0000,820.0000,0.0000,920.0000,40.0000,900.0000,160.0000,30.0000,2590.0000,0.0000,0.0000,0.0000,0.0000,0.0000,430.0000,1089469.0000,960.0000,1099296.0000,820.0000,309372.0000,790.0000,9246.0000,230.0000,3196.0000,620.0000,20164.0000,580.0000,17119.0000,0.0000,0.0000,410.0000,38265.0000,670.0000,158645.0000,150.0000,8519.0000,160.0000,6421.0000,133.0000,0.0000,0.0000,250.0000,8558.0000,660.0000,361259.0000,360.0000,14634.0000,540.0000,9827.0000,0.0000,0.0000,50.0000,1829.0000,170.0000,2626.0000,0.0000,0.0000,0.0000,0.0000,460.0000,11468.0000,450.0000,10956.0000,160.0000,343.0000,480.0000,40522.0000,603245.0000,0.0000,0.0000,470.0000,29814.0000,0.0000,0.0000,360.0000,2167.0000,190.0000,213.0000,480.0000,4733.0000,480.0000,4720.0000,270.0000,4074.0000,0.0000,0.0000,0.0000,0.0000,60.0000,851.0000,450.0000,22044.0000,30.0000,515.0000,620.0000,55314.0000,960.0000,968197.0000,960.0000,262201.0000,30.0000,274.0000,0.0000,0.0000,340.0000,1252.0000,260.0000,103.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,410.0000,4501.0000,0.0000,0.0000,0.0000,0.0000,940.0000,254288.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,960.0000,259541.0000,960.0000,276910.0000,560.0000,2085.0000,770.0000,6937.0000,480.0000,46049.0000,450.0000,21601.0000,200.0000,6179.0000,270.0000,13022.0000
21,KY,06,0,348940.0000,168110.0000,126310.0000,45230.0000,328330.0000,10860.0000,183660.0000,222090.0000,4360.0000,649970.0000,5290.0000,2460.0000,2820.0000,580.0000,52510.0000,87440.0000,26137889.000,347380.0000,26360835.000,285570.0000,17602065.000,95010.0000,142968.0000,11400.0000,77642.0000,56980.0000,643030.0000,53550.0000,405743.0000,6030.0000,4269.0000,60160.0000,747083.0000,53230.0000,1668228.0000,33760.0000,823167.0000,70620.0000,2121854.0000,11248.0000,6360.0000,35955.0000,54640.0000,936578.0000,19470.0000,1594904.0000,16970.0000,87725.0000,69440.0000,222946.0000,7840.0000,2328.0000,1460.0000,34699.0000,7600.0000,56605.0000,4150.0000,20029.0000,9910.0000,9079.0000,321370.0000,5959328.0000,321360.0000,5837029.0000,58020.0000,122246.0000,22170.0000,774963.0000,6128057.0000,4810.0000,102818.0000,19720.0000,348518.0000,2010.0000,2488.0000,18790.0000,82408.0000,13140.0000,8377.0000,21960.0000,179206.0000,22020.0000,179135.0000,16440.0000,153411.0000,230.0000,1685.0000,650.0000,452.0000,750.0000,13733.0000,17700.0000,278392.0000,1020.0000,28600.0000,49090.0000,421049.0000,278980.0000,19785071.000,277890.0000,3407140.0000,220.0000,2828.0000,4170.0000,6271.0000,126840.0000,250115.0000,18140.0000,10001.0000,12340.0000,7495.0000,16750.0000,17248.0000,24660.0000,4581.0000,86520.0000,188967.0000,4630.0000,6444.0000,45450.0000,141956.0000,6630.0000,39959.0000,7320.0000,45315.0000,329550.0000,3915967.0000,56550.0000,140109.0000,15560.0000,5491.0000,20090.0000,48638.0000,13140.0000,51405.0000,7740.0000,34443495.000,49760.0000,121098.0000,42020.0000,79289.0000,11940.0000,10099.0000,2370.0000,2323.0000,244300.0000,3156231.0000,264580.0000,3393508.0000,8250.0000,13585.0000,9280.0000,43953.0000,81610.0000,382772.0000,255030.0000,905588.0000,248160.0000,707003.0000,8990.0000,195734.0000
21,KY,06,1,5350.0000,3280.0000,1610.0000,280.0000,4070.0000,590.0000,3550.0000,1520.0000,70.0000,8080.0000,30.0000,30.0000,0.0000,0.0000,180.0000,2440.0000,-394368.0000,3790.0000,-391022.0000,1070.0000,40400.0000,1560.0000,3319.0000,170.0000,903.0000,970.0000,5453.0000,880.0000,3786.0000,30.0000,31.0000,1860.0000,-30807.0000,1280.0000,14710.0000,360.0000,4833.0000,660.0000,8949.0000,1035.0000,40.0000,393.0000,0.0000,0.0000,850.0000,-73100.0000,700.0000,-5553.0000,730.0000,3346.0000,20.0000,4.0000,0.0000,0.0000,220.0000,1159.0000,20.0000,113.0000,70.0000,87.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,25.0000,0.0000,0.0000,40.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,430.0000,1043.0000,230.0000,1950.0000,260.0000,1996.0000,2500.0000,12293.0000,360.0000,515.0000,210.0000,70.0000,60.0000,154.0000,30.0000,94.0000,0.0000,0.0000,240.0000,376.0000,240.0000,680.0000,190.0000,167.0000,140.0000,139.0000,40.0000,20.0000,580.0000,1382.0000,20.0000,19.0000,0.0000,0.0000,330.0000,514.0000,2350.0000,11466.0000,2220.0000,9306.0000,150.0000,1484.0000
21,KY,06,2,37650.0000,30350.0000,3300.0000,3410.0000,34470.0000,1640.0000,17050.0000,22270.0000,250.0000,37910.0000,1050.0000,460.0000,590.0000,210.0000,4610.0000,7430.0000,198759.0000,37650.0000,202851.0000,27520.0000,160432.0000,5250.0000,1838.0000,320.0000,507.0000,2770.0000,4398.0000,2560.0000,2846.0000,70.0000,31.0000,6620.0000,19779.0000,2400.0000,824.0000,1570.0000,7177.0000,3480.0000,17524.0000,612.0000,340.0000,1572.0000,180.0000,562.0000,500.0000,-1612.0000,750.0000,222.0000,5810.0000,4092.0000,0.0000,0.0000,0.0000,0.0000,360.0000,1059.0000,50.0000,155.0000,220.0000,205.0000,37360.0000,469641.0000,37360.0000,457969.0000,5860.0000,11673.0000,280.0000,5679.0000,1267.0000,190.0000,3274.0000,110.0000,325.0000,110.0000,59.0000,150.0000,458.0000,90.0000,36.0000,260.0000,831.0000,260.0000,881.0000,110.0000,903.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.0000,191.0000,30.0000,223.0000,60.0000,13.0000,680.0000,1267.0000,630.0000,162.0000,0.0000,0.0000,170.0000,50.0000,140.0000,22.0000,60.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,9.0000,0.0000,0.0000,5400.0000,3965.0000,500.0000,3557.0000,530.0000,3574.0000,29690.0000,28602.0000,12500.0000,13501.0000,8030.0000,3210.0000,2650.0000,5489.0000,1220.0000,3081.0000,620.0000,1786539.0000,10950.0000,11709.0000,3730.0000,2892.0000,1130.0000,978.0000,230.0000,137.0000,570.0000,136.0000,6340.0000,4222.0000,0.0000,0.0000,0.0000,0.0000,3660.0000,1829.0000,27810.0000,26201.0000,27670.0000,25813.0000,170.0000,308.0000
21,KY,06,3,61270.0000,39870.0000,7590.0000,12440.0000,57870.0000,1670.0000,29580.0000,46980.0000,430.0000,93150.0000,1330.0000,650.0000,680.0000,210.0000,14140.0000,12840.0000,1051472.0000,61270.0000,1065726.0000,47320.0000,800027.0000,8680.0000,4240.0000,590.0000,1142.0000,4100.0000,9954.0000,3750.0000,6638.0000,190.0000,82.0000,12310.0000,98435.0000,3840.0000,5991.0000,3650.0000,30644.0000,8890.0000,101893.0000,1159.0000,1130.0000,6893.0000,6240.0000,13887.0000,1030.0000,996.0000,1310.0000,2345.0000,11590.0000,14254.0000,290.0000,74.0000,0.0000,0.0000,610.0000,1958.0000,280.0000,932.0000,700.0000,671.0000,60670.0000,978786.0000,60670.0000,958769.0000,10040.0000,20017.0000,590.0000,15137.0000,10752.0000,430.0000,8241.0000,310.0000,909.0000,210.0000,137.0000,360.0000,1027.0000,230.0000,94.0000,550.0000,1938.0000,560.0000,1960.0000,250.0000,2086.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,340.0000,1427.0000,0.0000,0.0000,3730.0000,2336.0000,35270.0000,181894.0000,34960.0000,18168.0000,0.0000,0.0000,480.0000,189.0000,12040.0000,3701.0000,430.0000,12.0000,350.0000,106.0000,2580.0000,1246.0000,4340.0000,710.0000,4920.0000,1572.0000,120.0000,29.0000,10140.0000,17759.0000,1430.0000,9104.0000,1470.0000,9090.0000,57010.0000,161749.0000,22580.0000,74727.0000,7320.0000,2211.0000,7720.0000,27552.0000,4900.0000,27823.0000,2650.0000,17141317.000,19890.0000,63923.0000,14340.0000,26511.0000,2450.0000,2069.0000,700.0000,533.0000,26590.0000,14467.0000,35120.0000,32771.0000,0.0000,0.0000,0.0000,0.0000,6210.0000,6753.0000,52900.0000,135645.0000,52650.0000,134601.0000,350.0000,887.0000
